,Title,Price,Link
186,"(Refurbished) Lenovo ThinkPad 14"" (35.6 cm) HD Business Laptop (Core i5-4th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/Wifi/Webcam/Intel Graphics)  ","12,999",https://amazon.in//Renewed-Lenovo-ThinkPad-Business-Graphics/dp/B09TNQNKZF/ref=sr_1_275?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.OxPKijYvAzkcKhbCNsI-Nb9UX6w55-hBi3iIeXVvMX35jCC-J7OV2w1nTtgNeynT8Raeo-HP91Ymff_GV5AZq2lpUxpP4_dr1xRiEHssEFc8gBGqAkryf5PJ_qPJZanCG-meF_EJwSaK_aMzNNL85Dk17Js713GwtN9Hnt2hbIYlYDePQ7GNjoc4nJcFcbMzs5hsd7iFAEhymyjYtKuQYwRVxfqPFv9tlv8fx-A3DK8._J2osdNsSb1teffpdW91XqbdjuMl0KkHjj9_Z55Yq90&dib_tag=se&keywords=laptop&qid=1724515467&sprefix=lapto%2Caps%2C360&sr=8-275
187,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02NIN  ","49,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JFA02NIN/dp/B0CWLXR29F/ref=sr_1_211?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.v1RurtSUUq7JZSTVullWZeURZ9QHI1iUXKqnsCYHj9DnjzzQyuzso7lgEF1nKcEed2Sbx4npg8WaVa1vLiYGDQrjE7ZDJZ1Ag8vOhoCPqSjQVbUbERwe5tVfrPd5IZuVST3iyBNDslOikJ9lZYu1T4G3remG5Tb6f4eJrO34nRJp_PF3vpHKfarnlYsDOl-PaHEbaOTm41-Xvkio_TW5TqdWgD3Pd1wIcvPXpx4BjVc.RvM6ByZjFb4yEa3UYtr6Qnn15ohig3Pyr9_qau-KjvA&dib_tag=se&keywords=laptop&qid=1724515431&sprefix=lapto%2Caps%2C360&sr=8-211
188,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 16 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","50,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzQ0NTIzNTk1MDQ1MTM1OjE3MjQ1MTU0NjE6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc2NjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXRGPM7%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2AZFGVVZZZ6C8%26dib%3DeyJ2IjoiMSJ9.PQ8K94zeLExFWZIGChr_o_pBRD2M8YfaDFGXKoUkHnoiBkIwRhJTFAgnS6gNudDTDb7YJ2ud8CvbY-9qoTzNV5nSTZCY6Z4SsOPzIji0Br5OOefVLq2D3UuT4D54eVCMK_y24KdmgezYHPFLCPPZhBUsnUs2O6id9kcD2qz05UvsODsE6uFCOaLIhYxLij017Cb_759LyrA4yFFgJ3h-7M65jzbovA8WErB_HJU4EpM.5fEmZbBGp24EndOiFwa93Hfs3CNHrS_mfyNsB1tGUZI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724515461%26sprefix%3Dlapto%252Caps%252C360%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
189,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, Intel Core i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Icelight Silver/1.7 Kg), X1502ZA-EJ745WS  ","61,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Icelight-X1502ZA-EJ745WS/dp/B0D3LSSQ96/ref=sr_1_116?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.zsN1QAx2LB2hsuLCu_ZbcBKua71DZB3FaLHDkXcrUq8ELgp6bNqO5K100g1iGg7altTThT9N5PgtoUZNzGLcMciiCnF5fXiVD5j46wepH2CYOkqG1cbUbt1WWooCj-xqSFpt00Bfp0KXbFF9RXyyrV7iYQx9BNG5xZYWIZ0nuuiQuWkcA1Ls2BJ6JKuWDad2n02HtJgdXiPSPwlUYrMfW3BvSGZO5GmASQuqfmUOJ24.qG1NnLBXjQOE3NS5l-AeLT4vLhUXS7ZGsrAsQPWHJ8Y&dib_tag=se&keywords=laptop&qid=1724515388&sprefix=lapto%2Caps%2C360&sr=8-116
190,"ASUS Zenbook 14, Intel Core Ultra 7, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Foggy Silver/1.28 Kg), UX3405MA-PZ751WS  ","1,21,928",https://amazon.in//ASUS-Zenbook-Intel-Ultra-Built/dp/B0D89TT6VK/ref=sr_1_106?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.QLb8QNV-YxTkMMtU0ZG55-OWUiFUgenKPpLD8bKCIZCYKEUeVKNnWPZgl-9bX91I2xXMlkjxm3iljNhAfPOnY7vfW_vHfVxXoIuKhdQh_vnS3d_N4pvvZHqgVWioY2bEyKb1FYiGNngxL1iBHGm2x6NgzJhrRpYE43JheIzQn2Cfs6VJOxsk7lHl-nZBnwaHdsY7GphxaQK8Eogitrxkk9YmNGyswcUNLLM3MZpLttE.x7Vodj7Dl6cgFp7oI79DsNDP_mbq9r5-XgE34ydPrhA&dib_tag=se&keywords=laptop&qid=1724515384&sprefix=lapto%2Caps%2C360&sr=8-106
191,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ","40,990",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_6?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.vEMlSgt1LZE1LPvJ3hhaaf1UeTD-8MF_rF4SJIMG42J-9Xwfo03-jZPdW-Qujx9Au5GJ161ZQ83gh5frd1-RpFy5FxttWTfCpq5c-DYU8vtYW23HSSMsk_y7LjLBK0jUXuhmQF88VcES9d8FFudj4ACiPRoIvQOqmB1mdeRD_3Skp3f-fNzIcn7nI3mfSkwMwC5PuE7wVVQ23UsvYfiLLN7jvA9V4plEATFF20HB4mk.27BaNQ-rnDQEi8crS9SRe_dbodi1JzEoZECegU_qSI4&dib_tag=se&keywords=laptop&qid=1724515353&sprefix=lapto%2Caps%2C360&sr=8-6
192,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 82X70033IN  ","38,900",https://amazon.in//Lenovo-IdeaPad-39-6cm-Windows-82X70033IN/dp/B0C9QXD9WZ/ref=sr_1_230?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.xDt-5gnbhhLG7cNLQbddWbYZ6M-Tx_EZUy9g4uHQqKDaXl82ZCxlf0g5xK7rq4_2qp5NtKqHxqLM9hyeNVL-85bv03Ve5kMoaluHEt0q9thhEbO3Fl5zYh2ohBEWL-11fFBX-_h_I5rrU-mKWBoQFZ8yDrfGamcvNmoylWo14CjcsMIbVGhOt4QbEkys2577CMMd8fz1GjbwcP876nB2v4NeHj1R5qfBb7Mw1GCNBzI.Dy2u5UUzr_n3Hue6zEu-s2W6eAsICE9Y9vDbumkRJ8I&dib_tag=se&keywords=laptop&qid=1724515440&sprefix=lapto%2Caps%2C360&sr=8-230
193,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","36,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_36?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.dR-HLnStQb7JYCYveGP_O2yxTR-gt9wRgwb4HHvNKYUyt9Ngj5nUiDjHfXKHNHBYXVfGwSLvmNLKteap0ft_7ttufd7LZsD7y2mGBNE4M3pUWIyHcV7c7qNs_7sOSxXBZB3XGoyLWskZ3-TQKclddOz_mFbYaRTD-_T_F_vKTUUd5iT6_lMlWlafuPnE0pXk2r4L8tROWP8VrpVH_Tw4b0M5cIsnIOLQwF3gziMZnJY.tvLsj_pzHNVYHXJ_q-A7kJmcPGucuTTiek_1JHvO7DU&dib_tag=se&keywords=laptop&qid=1724515364&sprefix=lapto%2Caps%2C360&sr=8-36
194,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","55,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_180?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.TAx_2L537V2cG03esw7QQMxDjsKEJZAf7I6nc-UXqFoeOuwda53r-QXZeNZ62KlpMPvaa_I43HrV5bQqNcoZrs-ChOR9MDpHHIgl_59_KeEF7pME6PUBD58jRHU8A94Xris-pU-uwyRg2zJTTAGPiEby5U2EuIZWwALcn0y6tRX5qIA1uOZi_8luPpqdPeB7nwqbDp47k9SB5RqjKydj8a1EmZS1KcXr5F2r8xXqX0c._mVkSoaItlCobxJQjwLOYGAhbITlJ0FqMaP7NdxwfT4&dib_tag=se&keywords=laptop&qid=1724515413&sprefix=lapto%2Caps%2C360&sr=8-180
195,"(Refurbished) Lenovo ThinkPad 3rd Gen Intel Core i5 Business HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Integrated Graphics)  ","12,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Business-Integrated/dp/B0CK5TWQBS/ref=sr_1_144?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.uhOVKi2m8zs4rILPs_OSYLxm5Ww4T15x2mkw8wv5gK2E-jC22ZcOfrNZd91FG6eEilDZCuKiK0oSfXFf5Lbu2VFeT9aYmFUMbIee5mxvwIA5b7DXrNVYxT7p0MTEVRL0o7FEUCcRIOWBp1bvIeAmL_yk401MK1MkN9r64iEZJYEeViRKFHoZHaKixYEWh-dN5CjBVb-YCUO0iq36cyqPuoCHwLGDbG2UtqA3h-ZlaJk.TmIePhWVOqY9MchmHrPfEjOpxNzbVA9u9JhakE5qcHw&dib_tag=se&keywords=laptop&qid=1724515394&sprefix=lapto%2Caps%2C360&sr=8-144
196,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_261?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.PQ8K94zeLExFWZIGChr_o_pBRD2M8YfaDFGXKoUkHnoiBkIwRhJTFAgnS6gNudDTDb7YJ2ud8CvbY-9qoTzNV5nSTZCY6Z4SsOPzIji0Br5OOefVLq2D3UuT4D54eVCMK_y24KdmgezYHPFLCPPZhBUsnUs2O6id9kcD2qz05UvsODsE6uFCOaLIhYxLij017Cb_759LyrA4yFFgJ3h-7M65jzbovA8WErB_HJU4EpM.5fEmZbBGp24EndOiFwa93Hfs3CNHrS_mfyNsB1tGUZI&dib_tag=se&keywords=laptop&qid=1724515461&sprefix=lapto%2Caps%2C360&sr=8-261
197,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","22,999",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_7?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.vEMlSgt1LZE1LPvJ3hhaaf1UeTD-8MF_rF4SJIMG42J-9Xwfo03-jZPdW-Qujx9Au5GJ161ZQ83gh5frd1-RpFy5FxttWTfCpq5c-DYU8vtYW23HSSMsk_y7LjLBK0jUXuhmQF88VcES9d8FFudj4ACiPRoIvQOqmB1mdeRD_3Skp3f-fNzIcn7nI3mfSkwMwC5PuE7wVVQ23UsvYfiLLN7jvA9V4plEATFF20HB4mk.27BaNQ-rnDQEi8crS9SRe_dbodi1JzEoZECegU_qSI4&dib_tag=se&keywords=laptop&qid=1724515353&sprefix=lapto%2Caps%2C360&sr=8-7
198,(Refurbished) HP ProBook 640 G1 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics)  ,"12,999",https://amazon.in//Refurbished-HP-ProBook-Windows-Graphics/dp/B0D98FPCYZ/ref=sr_1_201?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.S_bp_tqx_YZJHG2SwNwSmR5EW6f5ZDWCsmZVyxky8QW4MfJYHvHwkMokJK5HRWWjEDRTseKOWh8u0-uEPTsWcSnIlOEBiB3f5UWsSqqnxZKyH0dRSLfDxoyUQrxn1oCTghIZPn7IeLsAbbvps8GfuF5UHTihjogzipdzCxR-3BF27E82vReTbn4xDYn0cWcMNNz7GwJCn2qu-dRKPQ42QpfkCHWgXJJje9f0wy-_TTk.cZ49Zz6U5Cs2m3fUdSROuOOm9i_gFrhyl_v3hESXJY8&dib_tag=se&keywords=laptop&qid=1724515419&sprefix=lapto%2Caps%2C360&sr=8-201
199,"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU  ","83,990",https://amazon.in//HP-Pavilion-AI-enhanced-Graphics-ew1082TU/dp/B0D4TXZW5R/ref=sr_1_289?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.OxPKijYvAzkcKhbCNsI-Nb9UX6w55-hBi3iIeXVvMX35jCC-J7OV2w1nTtgNeynT8Raeo-HP91Ymff_GV5AZq2lpUxpP4_dr1xRiEHssEFc8gBGqAkryf5PJ_qPJZanCG-meF_EJwSaK_aMzNNL85Dk17Js713GwtN9Hnt2hbIYlYDePQ7GNjoc4nJcFcbMzs5hsd7iFAEhymyjYtKuQYwRVxfqPFv9tlv8fx-A3DK8._J2osdNsSb1teffpdW91XqbdjuMl0KkHjj9_Z55Yq90&dib_tag=se&keywords=laptop&qid=1724515467&sprefix=lapto%2Caps%2C360&sr=8-289
200,"Apple 2022 MacBook Air Laptop with M2 chip: 34.46 cm (13.6-inch) Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone/iPad; Silver  ","89,990",https://amazon.in//2022-Apple-MacBook-Laptop-chip/dp/B0B3BLY13H/ref=sr_1_173?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.G6-ruRWEeq136Fb3KfXTnw-wLQF0NSVVPSyH53lp8AUkTPJhVHACJoh5k5q1Nj3D8o-daVEJ4Vb99sU3ECPZEdRNq5SPHH4NGVQjXa8isuihmicwo9o85se6fa8r4lBSLz0n5Ek8ribXNUqW-vcktY13naYItU1uU14tK2FqHCjB3e5kbkmrM0n8EUECR_myzEBrsk4uxRw5GzeUJKV_R5WW8pQrOrmmDFlDmsWoGrg.56-nYtZHDEVJRfNh09HPtS7UyDsQz_t0IvHPQTtUGgo&dib_tag=se&keywords=laptop&qid=1724515407&sprefix=lapto%2Caps%2C360&sr=8-173
201,"(Refurbished) Lenovo ThinkPad X260 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/512 GB SSD/12.5"" (31.8 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","16,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0CM219VCJ/ref=sr_1_225?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.v1RurtSUUq7JZSTVullWZeURZ9QHI1iUXKqnsCYHj9DnjzzQyuzso7lgEF1nKcEed2Sbx4npg8WaVa1vLiYGDQrjE7ZDJZ1Ag8vOhoCPqSjQVbUbERwe5tVfrPd5IZuVST3iyBNDslOikJ9lZYu1T4G3remG5Tb6f4eJrO34nRJp_PF3vpHKfarnlYsDOl-PaHEbaOTm41-Xvkio_TW5TqdWgD3Pd1wIcvPXpx4BjVc.RvM6ByZjFb4yEa3UYtr6Qnn15ohig3Pyr9_qau-KjvA&dib_tag=se&keywords=laptop&qid=1724515431&sprefix=lapto%2Caps%2C360&sr=8-225
202,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","29,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_61?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.RMeNVCC_BjIlw77Egxm9w0Nqevj25fHXewD8_cnMqilhcgDsXyA2DMzc9mJkxNmD6X-JMHx_K6VNx5V-ShNQroc2fDJ5n61dUxJvJ9eNBUsQOCcbn7OeZ-7PmKwBhFhitaiqPBssfI_J4OcRYjkOvOpZsjXMFpTovGrQnya0KusjdOwwDgWTsYFhh5gTsHhMXt0v5MlSikQ90FGWEiZLmXxlTuGnobrTmDjQE2mbf-4.c1Yddvs9-WRsv7FjKeNUbqu_WF2-aiP6t6WtPIvcOxc&dib_tag=se&keywords=laptop&qid=1724515370&sprefix=lapto%2Caps%2C360&sr=8-61
203,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC + 64GB MicroSD Card | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)  ","21,595",https://amazon.in//Refurbished-HP-Touchscreen-Bluetooth-Graphics/dp/B0CX1BF9TH/ref=sr_1_179?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.TAx_2L537V2cG03esw7QQMxDjsKEJZAf7I6nc-UXqFoeOuwda53r-QXZeNZ62KlpMPvaa_I43HrV5bQqNcoZrs-ChOR9MDpHHIgl_59_KeEF7pME6PUBD58jRHU8A94Xris-pU-uwyRg2zJTTAGPiEby5U2EuIZWwALcn0y6tRX5qIA1uOZi_8luPpqdPeB7nwqbDp47k9SB5RqjKydj8a1EmZS1KcXr5F2r8xXqX0c._mVkSoaItlCobxJQjwLOYGAhbITlJ0FqMaP7NdxwfT4&dib_tag=se&keywords=laptop&qid=1724515413&sprefix=lapto%2Caps%2C360&sr=8-179
204,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","35,490",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_55?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.RMeNVCC_BjIlw77Egxm9w0Nqevj25fHXewD8_cnMqilhcgDsXyA2DMzc9mJkxNmD6X-JMHx_K6VNx5V-ShNQroc2fDJ5n61dUxJvJ9eNBUsQOCcbn7OeZ-7PmKwBhFhitaiqPBssfI_J4OcRYjkOvOpZsjXMFpTovGrQnya0KusjdOwwDgWTsYFhh5gTsHhMXt0v5MlSikQ90FGWEiZLmXxlTuGnobrTmDjQE2mbf-4.c1Yddvs9-WRsv7FjKeNUbqu_WF2-aiP6t6WtPIvcOxc&dib_tag=se&keywords=laptop&qid=1724515370&sprefix=lapto%2Caps%2C360&sr=8-55
205,"(Refurbished) HP Notebook 240 G6 6th Gen Intel Core i3 Business HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black  ","15,997",https://amazon.in//Refurbished-HP-Notebook-Business-Bluetooth/dp/B0CL4B59VZ/ref=sr_1_217?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.v1RurtSUUq7JZSTVullWZeURZ9QHI1iUXKqnsCYHj9DnjzzQyuzso7lgEF1nKcEed2Sbx4npg8WaVa1vLiYGDQrjE7ZDJZ1Ag8vOhoCPqSjQVbUbERwe5tVfrPd5IZuVST3iyBNDslOikJ9lZYu1T4G3remG5Tb6f4eJrO34nRJp_PF3vpHKfarnlYsDOl-PaHEbaOTm41-Xvkio_TW5TqdWgD3Pd1wIcvPXpx4BjVc.RvM6ByZjFb4yEa3UYtr6Qnn15ohig3Pyr9_qau-KjvA&dib_tag=se&keywords=laptop&qid=1724515431&sprefix=lapto%2Caps%2C360&sr=8-217
206,"Dell (Refurbished) Latitude 3400 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel UHD Graphics)  ","22,999",https://amazon.in//Dell-Refurbished-Latitude-Bluetooth-Graphics/dp/B0CK5TWRPZ/ref=sr_1_280?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.OxPKijYvAzkcKhbCNsI-Nb9UX6w55-hBi3iIeXVvMX35jCC-J7OV2w1nTtgNeynT8Raeo-HP91Ymff_GV5AZq2lpUxpP4_dr1xRiEHssEFc8gBGqAkryf5PJ_qPJZanCG-meF_EJwSaK_aMzNNL85Dk17Js713GwtN9Hnt2hbIYlYDePQ7GNjoc4nJcFcbMzs5hsd7iFAEhymyjYtKuQYwRVxfqPFv9tlv8fx-A3DK8._J2osdNsSb1teffpdW91XqbdjuMl0KkHjj9_Z55Yq90&dib_tag=se&keywords=laptop&qid=1724515467&sprefix=lapto%2Caps%2C360&sr=8-280
207,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_37?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.dR-HLnStQb7JYCYveGP_O2yxTR-gt9wRgwb4HHvNKYUyt9Ngj5nUiDjHfXKHNHBYXVfGwSLvmNLKteap0ft_7ttufd7LZsD7y2mGBNE4M3pUWIyHcV7c7qNs_7sOSxXBZB3XGoyLWskZ3-TQKclddOz_mFbYaRTD-_T_F_vKTUUd5iT6_lMlWlafuPnE0pXk2r4L8tROWP8VrpVH_Tw4b0M5cIsnIOLQwF3gziMZnJY.tvLsj_pzHNVYHXJ_q-A7kJmcPGucuTTiek_1JHvO7DU&dib_tag=se&keywords=laptop&qid=1724515364&sprefix=lapto%2Caps%2C360&sr=8-37
208,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,850",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_196?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.S_bp_tqx_YZJHG2SwNwSmR5EW6f5ZDWCsmZVyxky8QW4MfJYHvHwkMokJK5HRWWjEDRTseKOWh8u0-uEPTsWcSnIlOEBiB3f5UWsSqqnxZKyH0dRSLfDxoyUQrxn1oCTghIZPn7IeLsAbbvps8GfuF5UHTihjogzipdzCxR-3BF27E82vReTbn4xDYn0cWcMNNz7GwJCn2qu-dRKPQ42QpfkCHWgXJJje9f0wy-_TTk.cZ49Zz6U5Cs2m3fUdSROuOOm9i_gFrhyl_v3hESXJY8&dib_tag=se&keywords=laptop&qid=1724515419&sprefix=lapto%2Caps%2C360&sr=8-196
209,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB,MSO,Thin & Light, Dual Speakers (Win 11, Silver, 1.69 kg), fq5330TU  ","50,799",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-speakers/dp/B0CTKHTNWL/ref=sr_1_69?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.lzAY-gsAIgmSbM7T0gOaVFUX0uzsHvcZvpYLWS5p0pVtSlXDN0t6AB_7HTe5rPaH5BlOflK5miAsp5b4nbyJ6ir-pvIbGPZmmv51uoPE0JtnE3fpCdnSIMMHeFUgvCtcBylhJtzy4oC9QUnPREItqbCotU8PrD6vJBiYS4ItdeYUbq2DbbV1C3mf3QEGxGfDfJvYJ137fDAVpFzHUgi5ZMD3XJmwsbAOTWHP9AtgYhU.dG34nfA-m8SdvTQpINtajfoU3rVfNeookrmQuNIZFTA&dib_tag=se&keywords=laptop&qid=1724515374&sprefix=lapto%2Caps%2C360&sr=8-69
210,"Dell Vostro 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","54,240",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_128?crid=2AZFGVVZZZ6C8&dib=eyJ2IjoiMSJ9.zsN1QAx2LB2hsuLCu_ZbcBKua71DZB3FaLHDkXcrUq8ELgp6bNqO5K100g1iGg7altTThT9N5PgtoUZNzGLcMciiCnF5fXiVD5j46wepH2CYOkqG1cbUbt1WWooCj-xqSFpt00Bfp0KXbFF9RXyyrV7iYQx9BNG5xZYWIZ0nuuiQuWkcA1Ls2BJ6JKuWDad2n02HtJgdXiPSPwlUYrMfW3BvSGZO5GmASQuqfmUOJ24.qG1NnLBXjQOE3NS5l-AeLT4vLhUXS7ZGsrAsQPWHJ8Y&dib_tag=se&keywords=laptop&qid=1724515388&sprefix=lapto%2Caps%2C360&sr=8-128
